Cusip;IssueDate;SecurityType;SecurityTerm;MaturityDate;InterestRate;RefCpiOnIssueDate;AnnouncementDate;AuctionDate;AuctionDateYear;DatedDate;RefCpiOnDatedDate;AccruedInterestPer1000;AccruedInterestPer100;AdjustedAccruedInterestPer1000;AdjustedPrice;AllocationPercentage;AllocationPercentageDecimals;AnnouncedCusip;AuctionFormat;AverageMedianDiscountRate;AverageMedianInvestmentRate;AverageMedianPrice;AverageMedianDiscountMargin;AverageMedianYield;BackDated;BackDatedDate;BidToCoverRatio;CallDate;Callable;CalledDate;CashManagementBillCMB;ClosingTimeCompetitive;ClosingTimeNoncompetitive;CompetitiveAccepted;CompetitiveBidDecimals;CompetitiveTendered;CompetitiveTendersAccepted;CorpusCusip;CpiBaseReferencePeriod;CurrentlyOutstanding;DirectBidderAccepted;DirectBidderTendered;EstimatedAmountOfPubliclyHeldMaturingSecuritiesByType;FimaIncluded;FimaNoncompetitiveAccepted;FimaNoncompetitiveTendered;FirstInterestPeriod;FirstInterestPaymentDate;FloatingRate;FrnIndexDeterminationDate;FrnIndexDeterminationRate;HighDiscountRate;HighInvestmentRate;HighPrice;HighDiscountMargin;HighYield;IndexRatioOnIssueDate;IndirectBidderAccepted;IndirectBidderTendered;InterestPaymentFrequency;LowDiscountRate;LowInvestmentRate;LowPrice;LowDiscountMargin;LowYield;MaturingDate;MaximumCompetitiveAward;MaximumNoncompetitiveAward;MaximumSingleBid;MinimumBidAmount;MinimumStripAmount;MinimumToIssue;MultiplesToBid;MultiplesToIssue;NlpExclusionAmount;NlpReportingThreshold;NoncompetitiveAccepted;NoncompetitiveTendersAccepted;OfferingAmount;OriginalCusip;OriginalDatedDate;OriginalIssueDate;OriginalSecurityTerm;PdfFilenameAnnouncement;PdfFilenameCompetitiveResults;PdfFilenameNoncompetitiveResults;PdfFilenameSpecialAnnouncement;PricePer100;PrimaryDealerAccepted;PrimaryDealerTendered;Reopening;SecurityTermDayMonth;SecurityTermWeekYear;Series;SomaAccepted;SomaHoldings;SomaIncluded;SomaTendered;Spread;StandardInterestPaymentPer1000;Strippable;Term;TiinConversionFactorPer1000;TintCusip1;TintCusip1DueDate;TintCusip2;TintCusip2DueDate;Tips;TotalAccepted;TotalTendered;TreasuryRetailAccepted;TreasuryRetailTendersAccepted;Type;UnadjustedAccruedInterestPer1000;UnadjustedPrice;XmlFilenameAnnouncement;XmlFilenameCompetitiveResults;XmlFilenameSpecialAnnouncement
91282CNM9;2025-07-15T00:00:00;Note;3-Year;2028-07-15T00:00:00;3.875000;;2025-07-03T00:00:00;2025-07-08T00:00:00;2025;2025-07-15T00:00:00;;;;;;19.350000;2;;Single-Price;;;;;3.836000;No;;2.510000;;No;;No;1:00 PM;12:00 PM;57844579000;3;1,4538E+11;Yes;912821SK2;;;16992784000;22376000000;87567000000;Yes;5000000;5000000;Normal;2026-01-15T00:00:00;No;;;;;99.955106;;3.8910;;31302095000;41729070000;Semi-Annual;;;;;3.700000;2025-07-15T00:00:00;20300000000;10000000;20300000000;100;100;100;100;100;0;20300000000;150439300;Yes;58000000000;;;;3-Year;A_20250703_1.pdf;R_20250708_3.pdf;NCR_20250708_3.pdf;;99.955106;9549700000;81275000000;No;0-Month;3-Year;AQ-2028;6862758600;16359000000;No;6862758600;;19.3750;Yes;3-Year;;912834YX0;2028-07-15T00:00:00;;;No;64862776900;1,52398E+11;55511300;Yes;Note;;;A_20250703_1.xml;R_20250708_3.xml;
912797RF6;2025-07-10T00:00:00;Bill;52-Week;2026-07-09T00:00:00;;;2025-07-03T00:00:00;2025-07-08T00:00:00;2025;;;;;;;32.250000;2;;Single-Price;3.885000;;;;;;;3.230000;;;;No;11:30 AM;11:00 AM;48821250000;3;1,60081E+11;Yes;;;;2376625000;6871000000;2,63987E+11;Yes;0;0;;;No;;;3.925000;4.102000;96.031389;;;;30866500000;52234800000;None;3.805000;;;;;2025-07-10T00:00:00;17500000000;10000000;17500000000;100;;100;100;100;0;17500000000;1178817800;Yes;50000000000;;;;52-Week;A_20250703_2.pdf;R_20250708_1.pdf;NCR_20250708_1.pdf;;96.031389;15578125000;1,00975E+11;No;364-Day;52-Week;;2877789700;14677000000;No;2877789700;;;;52-Week;;;;;;No;52877857500;1,64137E+11;569262700;Yes;Bill;;;A_20250703_2.xml;R_20250708_1.xml;
91282CNJ6;2025-06-30T00:00:00;Note;7-Year;2032-06-30T00:00:00;4.000000;;2025-06-18T00:00:00;2025-06-26T00:00:00;2025;2025-06-30T00:00:00;;;;;;2.430000;2;;Single-Price;;;;;3.960000;No;;2.530000;;No;;No;1:00 PM;12:00 PM;43935954500;3;1,11281E+11;Yes;912821SJ5;;;5104800000;10147100000;1,02812E+11;Yes;0;0;Normal;2025-12-31T00:00:00;No;;;;;99.866934;;4.0220;;33716042000;39455355000;Semi-Annual;;;;;3.900000;2025-06-30T00:00:00;15400000000;10000000;15400000000;100;100;100;100;100;0;15400000000;64045700;Yes;44000000000;;;;7-Year;A_20250618_2.pdf;R_20250626_3.pdf;NCR_20250626_3.pdf;SPL_20250624_2.pdf;99.866934;5115112500;61679000000;No;0-Month;7-Year;M-2032;4378592000;26346000000;No;4378592000;;20.0000;Yes;7-Year;;912834YW2;2032-06-30T00:00:00;;;No;48378592200;1,15724E+11;19332700;Yes;Note;;;A_20250618_2.xml;R_20250626_3.xml;
91282CNK3;2025-06-30T00:00:00;Note;5-Year;2030-06-30T00:00:00;3.875000;;2025-06-18T00:00:00;2025-06-25T00:00:00;2025;2025-06-30T00:00:00;;;;;;6.320000;2;;Single-Price;;;;;3.819000;No;;2.360000;;No;;No;1:00 PM;12:00 PM;69900930400;3;1,64875E+11;Yes;912821SH9;;;17080558400;22593800000;1,02812E+11;Yes;5000000;5000000;Normal;2025-12-31T00:00:00;No;;;;;99.981978;;3.8790;;45211732000;53622172000;Semi-Annual;;;;;3.700000;2025-06-30T00:00:00;24500000000;10000000;24500000000;100;100;100;100;100;0;24500000000;94148600;Yes;70000000000;;;;5-Year;A_20250618_4.pdf;R_20250625_3.pdf;NCR_20250625_3.pdf;SPL_20250618_1.pdf;99.981978;7608640000;88659000000;No;0-Month;5-Year;AA-2030;6965941900;26346000000;No;6965941900;;19.3750;Yes;5-Year;;;;;;No;76966020900;1,7194E+11;43738600;Yes;Note;;;A_20250618_4.xml;R_20250625_3.xml;
91282CMX6;2025-06-27T00:00:00;Note;1-Year 10-Month;2027-04-30T00:00:00;;;2025-06-18T00:00:00;2025-06-25T00:00:00;2025;2025-04-30T00:00:00;;;0.7180115520;;;65.530000;2;;Single-Price;;;;0.135000;;Yes;2025-04-30T00:00:00;2.790000;;No;;No;11:30 AM;11:00 AM;27982908000;3;78117000000;Yes;;;60044000000.000000;250000000;1750000000;0;Yes;0;0;Normal;2025-07-31T00:00:00;Yes;2025-06-23T00:00:00;4.195000;;;100.002380;0.157000;;;12761908000;13746000000;Quarterly;;;;0.080000;;2025-06-27T00:00:00;9800000000;10000000;9800000000;100;;100;100;100;20300000000;9800000000;17121900;Yes;28000000000;;2025-04-30T00:00:00;2025-04-30T00:00:00;2-Year;A_20250618_3.pdf;R_20250625_2.pdf;NCR_20250625_2.pdf;;100.002380;14971000000;62621000000;Yes;10-Month;1-Year;BB-2027;0;0;No;0;0.1600;;No;2-Year;;;;;;No;28000029900;78134121900;1608900;Yes;FRN;;;A_20250618_3.xml;R_20250625_2.xml;
91282CNL1;2025-06-30T00:00:00;Note;2-Year;2027-06-30T00:00:00;3.750000;;2025-06-18T00:00:00;2025-06-24T00:00:00;2025;2025-06-30T00:00:00;;;;;;4.180000;2;;Single-Price;;;;;3.730000;No;;2.580000;;No;;No;1:00 PM;12:00 PM;68694945000;3;1,77442E+11;Yes;912821SG1;;;18085000000;23976000000;1,02812E+11;Yes;5000000;5000000;Normal;2025-12-31T00:00:00;No;;;;;99.931283;;3.7860;;41561495000;54133495000;Semi-Annual;;;;;3.600000;2025-06-30T00:00:00;24150000000;10000000;24150000000;100;100;100;100;100;0;24150000000;300073700;Yes;69000000000;;;;2-Year;A_20250618_5.pdf;R_20250624_2.pdf;NCR_20250624_2.pdf;;99.931283;9048450000;99333000000;No;0-Month;2-Year;BD-2027;6866428500;26346000000;No;6866428500;;18.7500;Yes;2-Year;;;;;;No;75866447200;1,84614E+11;125905700;Yes;Note;;;A_20250618_5.xml;R_20250624_2.xml;
91282CNB3;2025-06-30T00:00:00;Note;4-Year 10-Month;2030-04-15T00:00:00;1.625000;320.761800;2025-06-12T00:00:00;2025-06-17T00:00:00;2025;2025-04-15T00:00:00;318.329470;;;3.4001000000;100.6467390000;93.570000;2;;Single-Price;;;;;1.607000;Yes;2025-04-15T00:00:00;2.530000;;No;;No;1:00 PM;12:00 PM;22946760900;3;58182624000;Yes;912821RW7;1982-1984=100;26711000000.000000;4319000000;5919000000;1,02812E+11;Yes;0;0;Normal;2025-10-15T00:00:00;No;;;;;100.646739;;1.6500;1.007640;17123940400;22375624000;Semi-Annual;;;;;1.560000;2025-06-30T00:00:00;8050000000;10000000;8050000000;100;100;100;100;100;8800000000;8050000000;53323300;Yes;23000000000;;2025-04-15T00:00:00;2025-04-30T00:00:00;5-Year;A_20250612_2.pdf;R_20250617_2.pdf;NCR_20250617_2.pdf;;100.646739;1503820500;29888000000;Yes;10-Month;4-Year;X-2030;2288809400;26346000000;No;2288809400;;;Yes;5-Year;2.5523869970;;;;;Yes;25288893600;60524756700;15871300;Yes;TIPS;3.374320;99.883628;A_20250612_2.xml;R_20250617_2.xml;
912810UL0;2025-06-30T00:00:00;Bond;19-Year 11-Month;2045-05-15T00:00:00;5.000000;;2025-06-12T00:00:00;2025-06-16T00:00:00;2025;2025-05-15T00:00:00;;6.2500000000;;;;17.960000;2;;Single-Price;;;;;4.880000;Yes;2025-05-15T00:00:00;2.680000;;No;;No;1:00 PM;12:00 PM;12912616400;3;34725112000;Yes;912803HM8;;18189000000.000000;2567500000;4109000000;1,02812E+11;Yes;0;0;Normal;2025-11-15T00:00:00;No;;;;;100.717496;;4.9420;;8618112000;11807112000;Semi-Annual;;;;;3.880000;2025-06-30T00:00:00;4550000000;10000000;4550000000;100;100;100;100;100;5600000000;4550000000;87386300;Yes;13000000000;;2025-05-15T00:00:00;2025-06-02T00:00:00;20-Year;A_20250612_1.pdf;R_20250616_3.pdf;NCR_20250616_3.pdf;;100.717496;1727004400;18809000000;Yes;11-Month;19-Year;Bonds of May 2045;1293674900;26346000000;No;1293674900;;25.0000;Yes;20-Year;;;;;;No;14293677600;36106173200;41575300;Yes;Bond;;;A_20250612_1.xml;R_20250616_3.xml;
912810UK2;2025-06-16T00:00:00;Bond;29-Year 11-Month;2055-05-15T00:00:00;4.750000;;2025-06-05T00:00:00;2025-06-12T00:00:00;2025;2025-05-15T00:00:00;;4.1304300000;;;;3.080000;2;;Single-Price;;;;;4.800000;Yes;2025-05-15T00:00:00;2.430000;;No;;No;1:00 PM;12:00 PM;21965397000;3;53415277000;Yes;912803HL0;;33805000000.000000;5145200000;7780700000;43999000000;Yes;0;0;Normal;2025-11-15T00:00:00;No;;;;;98.514927;;4.8440;;14313193000;17290577000;Semi-Annual;;;;;4.700000;2025-06-15T00:00:00;7700000000;10000000;7700000000;100;100;100;100;100;8800000000;7700000000;34615700;Yes;22000000000;;2025-05-15T00:00:00;2025-05-15T00:00:00;30-Year;A_20250605_4.pdf;R_20250612_3.pdf;NCR_20250612_3.pdf;;98.514927;2507004000;28344000000;Yes;11-Month;29-Year;Bonds of May 2055;395645000;2587000000;No;395645000;;23.7500;Yes;30-Year;;;;;;No;22395657700;53845537700;10757700;Yes;Bond;;;A_20250605_4.xml;R_20250612_3.xml;
91282CNC1;2025-06-16T00:00:00;Note;9-Year 11-Month;2035-05-15T00:00:00;4.250000;;2025-06-05T00:00:00;2025-06-11T00:00:00;2025;2025-05-15T00:00:00;;3.6956500000;;;;30.580000;2;;Single-Price;;;;;4.378000;Yes;2025-05-15T00:00:00;2.520000;;No;;No;1:00 PM;12:00 PM;38875284000;3;98123554000;Yes;912821SB2;;56825000000.000000;7962750000;12106000000;43999000000;Yes;0;0;Normal;2025-11-15T00:00:00;No;;;;;98.632744;;4.4210;;27429054000;33340554000;Semi-Annual;;;;;4.320000;2025-06-15T00:00:00;13650000000;10000000;13650000000;100;100;100;100;100;14700000000;13650000000;124721100;Yes;39000000000;;2025-05-15T00:00:00;2025-05-15T00:00:00;10-Year;A_20250605_1.pdf;R_20250611_2.pdf;NCR_20250611_2.pdf;;98.632744;3483480000;52677000000;Yes;11-Month;9-Year;C-2035;701370600;2587000000;No;701370600;;21.2500;Yes;10-Year;;;;;;No;39701375700;98949645700;66264100;Yes;Note;;;A_20250605_1.xml;R_20250611_2.xml;
91282CNH0;2025-06-16T00:00:00;Note;3-Year;2028-06-15T00:00:00;3.875000;;2025-06-05T00:00:00;2025-06-10T00:00:00;2025;2025-06-15T00:00:00;;0.1058700000;;;;63.050000;2;;Single-Price;;;;;3.919000;Yes;2025-06-15T00:00:00;2.520000;;No;;No;1:00 PM;12:00 PM;57852154000;3;1,45779E+11;Yes;912821SF3;;;10430000000;15358000000;43999000000;Yes;5000000;5000000;Normal;2025-12-15T00:00:00;No;;;;;99.728229;;3.9720;;38635435000;48573130000;Semi-Annual;;;;;3.870000;2025-06-15T00:00:00;20300000000;10000000;20300000000;100;100;100;100;100;0;20300000000;142849200;Yes;58000000000;;;;3-Year;A_20250605_7.pdf;R_20250610_3.pdf;NCR_20250610_3.pdf;;99.728229;8786719000;81848000000;No;0-Month;3-Year;AP-2028;1043064200;2587000000;No;1043064200;;19.3750;Yes;3-Year;;912834YV4;2028-06-15T00:00:00;;;No;59043067400;1,4697E+11;54097200;Yes;Note;;;A_20250605_7.xml;R_20250610_3.xml;
91282CNF4;2025-06-02T00:00:00;Note;7-Year;2032-05-31T00:00:00;4.125000;;2025-05-22T00:00:00;2025-05-29T00:00:00;2025;2025-05-31T00:00:00;;0.2254100000;;;;55.870000;2;;Single-Price;;;;;4.144000;Yes;2025-05-31T00:00:00;2.690000;;No;;No;1:00 PM;12:00 PM;43834565500;3;1,18406E+11;Yes;912821SE6;;;10360571300;17404900000;1,04542E+11;Yes;83000000;83000000;Normal;2025-11-30T00:00:00;No;;;;;99.584990;;4.1940;;31350156700;39218968000;Semi-Annual;;;;;4.000000;2025-05-31T00:00:00;15400000000;10000000;15400000000;100;100;100;100;100;0;15400000000;82476800;Yes;44000000000;;;;7-Year;A_20250522_1.pdf;R_20250529_3.pdf;NCR_20250529_3.pdf;;99.584990;2123837500;61782000000;No;0-Month;7-Year;L-2032;6023666700;29152000000;No;6023666700;;20.6250;Yes;7-Year;;912834YU6;2032-05-31T00:00:00;;;No;50023709000;1,24595E+11;31760800;Yes;Note;;;A_20250522_1.xml;R_20250529_3.xml;
91282CNG2;2025-06-02T00:00:00;Note;5-Year;2030-05-31T00:00:00;4.000000;;2025-05-22T00:00:00;2025-05-28T00:00:00;2025;2025-05-31T00:00:00;;0.2185800000;;;;23.120000;2;;Single-Price;;;;;4.010000;Yes;2025-05-31T00:00:00;2.390000;;No;;No;1:00 PM;12:00 PM;69880539000;3;1,67253E+11;Yes;912821SD8;;;8660750000;14995000000;1,04542E+11;Yes;5000000;5000000;Normal;2025-11-30T00:00:00;No;;;;;99.681589;;4.0710;;54765969000;62178785000;Semi-Annual;;;;;3.940000;2025-05-31T00:00:00;24500000000;10000000;24500000000;100;100;100;100;100;0;24500000000;114467200;Yes;70000000000;;;;5-Year;A_20250522_7.pdf;R_20250528_3.pdf;NCR_20250528_3.pdf;SPL_20250522_2.pdf;99.681589;6453820000;90079000000;No;0-Month;5-Year;Z-2030;9583106300;29152000000;No;9583106300;;20.0000;Yes;5-Year;;;;;;No;79583112500;1,76955E+11;42761200;Yes;Note;;;A_20250522_7.xml;R_20250528_3.xml;
91282CMX6;2025-05-30T00:00:00;Note;1-Year 11-Month;2027-04-30T00:00:00;;;2025-05-22T00:00:00;2025-05-28T00:00:00;2025;2025-04-30T00:00:00;;;0.3719567650;;;57.110000;2;;Single-Price;;;;0.124000;;Yes;2025-04-30T00:00:00;2.950000;;No;;No;11:30 AM;11:00 AM;27978551500;3;82439000000;Yes;;;32054000000.000000;550000000;1800000000;0;Yes;0;0;Normal;2025-07-31T00:00:00;Yes;2025-05-19T00:00:00;4.285000;;;100.026794;0.144000;;;17653724000;20964000000;Quarterly;;;;0.090000;;2025-05-30T00:00:00;9800000000;10000000;9800000000;100;;100;100;100;10500000000;9800000000;21452600;Yes;28000000000;;2025-04-30T00:00:00;2025-04-30T00:00:00;2-Year;A_20250522_3.pdf;R_20250528_2.pdf;NCR_20250528_1.pdf;;100.026794;9774827500;59675000000;Yes;11-Month;1-Year;BB-2027;0;0;No;0;0.1600;;No;2-Year;;;;;;No;28000004100;82460452600;13419600;Yes;FRN;;;A_20250522_3.xml;R_20250528_2.xml;
91282CNE7;2025-06-02T00:00:00;Note;2-Year;2027-05-31T00:00:00;3.875000;;2025-05-22T00:00:00;2025-05-27T00:00:00;2025;2025-05-31T00:00:00;;0.2117500000;;;;90.400000;2;;Single-Price;;;;;3.900000;Yes;2025-05-31T00:00:00;2.570000;;No;;No;1:00 PM;12:00 PM;68692183000;3;1,76844E+11;Yes;912821SC0;;;17986500000;25100050000;1,04542E+11;Yes;5000000;5000000;Normal;2025-11-30T00:00:00;No;;;;;99.847598;;3.9550;;43508755000;58591755000;Semi-Annual;;;;;3.850000;2025-05-31T00:00:00;24150000000;10000000;24150000000;100;100;100;100;100;0;24150000000;302821900;Yes;69000000000;;;;2-Year;A_20250522_6.pdf;R_20250527_3.pdf;NCR_20250527_3.pdf;SPL_20250522_1.pdf;99.847598;7196928000;93152000000;No;0-Month;2-Year;BC-2027;9446204800;29152000000;No;9446204800;;19.3750;Yes;2-Year;;;;;;No;78446209700;1,86598E+11;137275200;Yes;Note;;;A_20250522_6.xml;R_20250527_3.xml;
91282CML2;2025-05-30T00:00:00;Note;9-Year 8-Month;2035-01-15T00:00:00;2.125000;319.752740;2025-05-15T00:00:00;2025-05-22T00:00:00;2025;2025-01-15T00:00:00;315.586770;;;8.0293300000;100.4875110000;37.790000;2;;Single-Price;;;;;2.135000;Yes;2025-01-15T00:00:00;2.360000;;No;;No;1:00 PM;12:00 PM;17921150200;3;42420210000;Yes;912821RG2;1982-1984=100;39642000000.000000;2992000000;4192000000;0;Yes;0;0;Normal;2025-07-15T00:00:00;No;;;;;100.487511;;2.2200;1.013200;12794028700;14635210000;Semi-Annual;;;;;2.070000;2025-05-30T00:00:00;6300000000;10000000;6300000000;100;100;100;100;100;13300000000;6300000000;78868200;Yes;18000000000;;2025-01-15T00:00:00;2025-01-31T00:00:00;10-Year;A_20250515_1.pdf;R_20250522_3.pdf;NCR_20250522_3.pdf;;100.487511;2135121500;23593000000;Yes;8-Month;9-Year;A-2035;0;0;No;0;;;Yes;10-Year;3.3667444300;;;;;Yes;18000018400;42499078200;27752200;Yes;TIPS;7.924720;99.178357;A_20250515_1.xml;R_20250522_3.xml;
912810UL0;2025-06-02T00:00:00;Bond;20-Year;2045-05-15T00:00:00;5.000000;;2025-05-15T00:00:00;2025-05-21T00:00:00;2025;2025-05-15T00:00:00;;2.4456500000;;;;41.020000;2;;Single-Price;;;;;4.974000;Yes;2025-05-15T00:00:00;2.460000;;No;;No;1:00 PM;12:00 PM;15784555100;3;39172912000;Yes;912803HM8;;;2221300000;3626300000;1,04542E+11;Yes;0;0;Normal;2025-11-15T00:00:00;No;;;;;99.407798;;5.0470;;10894000100;13192612000;Semi-Annual;;;;;4.900000;2025-05-31T00:00:00;5600000000;10000000;5600000000;100;100;100;100;100;0;5600000000;215459800;Yes;16000000000;;;;20-Year;A_20250515_4.pdf;R_20250521_2.pdf;NCR_20250521_2.pdf;;99.407798;2669255000;22354000000;No;0-Month;20-Year;Bonds of May 2045;2190424200;29152000000;No;2190424200;;25.0000;Yes;20-Year;;;;;;No;18190439100;41578796000;56836800;Yes;Bond;;;A_20250515_4.xml;R_20250521_2.xml;
912810UK2;2025-05-15T00:00:00;Bond;30-Year;2055-05-15T00:00:00;4.750000;;2025-04-30T00:00:00;2025-05-08T00:00:00;2025;2025-05-15T00:00:00;;;;;;24.050000;2;;Single-Price;;;;;4.749000;No;;2.310000;;No;;No;1:00 PM;12:00 PM;24916150000;3;57775443000;Yes;912803HL0;;;6778900000;9023900000;94183000000;Yes;0;0;Normal;2025-11-15T00:00:00;No;;;;;98.911312;;4.8190;;14669592500;17137543000;Semi-Annual;;;;;4.677000;2025-05-15T00:00:00;8750000000;10000000;8750000000;100;100;100;100;100;0;8750000000;83873000;Yes;25000000000;;;;30-Year;A_20250430_1.pdf;R_20250508_4.pdf;NCR_20250508_3.pdf;SPL_20250506_1.pdf;98.911312;3467657500;31614000000;No;0-Month;30-Year;Bonds of May 2055;8824824300;47215000000;No;8824824300;;23.7500;Yes;30-Year;;912834YT9;2055-05-15T00:00:00;;;No;33824847300;66684140300;43910000;Yes;Bond;;;A_20250430_1.xml;R_20250508_4.xml;
91282CNC1;2025-05-15T00:00:00;Note;10-Year;2035-05-15T00:00:00;4.250000;;2025-04-30T00:00:00;2025-05-06T00:00:00;2025;2025-05-15T00:00:00;;;;;;92.860000;2;;Single-Price;;;;;4.281000;No;;2.600000;;No;;No;1:00 PM;12:00 PM;41852615000;3;1,09231E+11;Yes;912821SB2;;;8321500000;13760000000;94183000000;Yes;0;0;Normal;2025-11-15T00:00:00;No;;;;;99.260100;;4.3420;;29794965000;36794765000;Semi-Annual;;;;;4.200000;2025-05-15T00:00:00;14700000000;10000000;14700000000;100;100;100;100;100;0;14700000000;147392100;Yes;42000000000;;;;10-Year;A_20250430_3.pdf;R_20250506_2.pdf;NCR_20250506_2.pdf;;99.260100;3736150000;58676000000;No;0-Month;10-Year;C-2035;14825704800;47215000000;No;14825704800;;21.2500;Yes;10-Year;;;;;;No;56825711900;1,24204E+11;76435100;Yes;Note;;;A_20250430_3.xml;R_20250506_2.xml;
91282CND9;2025-05-15T00:00:00;Note;3-Year;2028-05-15T00:00:00;3.750000;;2025-04-30T00:00:00;2025-05-05T00:00:00;2025;2025-05-15T00:00:00;;;;;;23.890000;2;;Single-Price;;;;;3.769000;No;;2.560000;;No;;No;1:00 PM;12:00 PM;57734288000;3;1,47994E+11;Yes;912821SA4;;;13688000000;19388000000;94183000000;Yes;155000000;155000000;Normal;2025-11-15T00:00:00;No;;;;;99.792130;;3.8240;;36008840000;46689840000;Semi-Annual;;;;;3.690000;2025-05-15T00:00:00;20300000000;10000000;20300000000;100;100;100;100;100;0;20300000000;110731100;Yes;58000000000;;;;3-Year;A_20250430_2.pdf;R_20250505_3.pdf;NCR_20250505_3.pdf;;99.792130;8037448000;81916000000;No;0-Month;3-Year;AN-2028;20473592400;47215000000;No;20473592400;;18.7500;Yes;3-Year;;;;;;No;78473611500;1,68733E+11;53103300;Yes;Note;;;A_20250430_2.xml;R_20250505_3.xml;
91282CNA5;2025-04-30T00:00:00;Note;7-Year;2032-04-30T00:00:00;4.000000;;2025-04-17T00:00:00;2025-04-24T00:00:00;2025;2025-04-30T00:00:00;;;;;;30.840000;2;;Single-Price;;;;;4.065000;No;;2.550000;;No;;No;1:00 PM;12:00 PM;43929113000;3;1,12302E+11;Yes;912821RZ0;;;11173500000;19467900000;1,75787E+11;Yes;0;0;Normal;2025-10-31T00:00:00;No;;;;;99.258678;;4.1230;;26049613000;31965937000;Semi-Annual;;;;;3.880000;2025-04-30T00:00:00;15400000000;10000000;15400000000;100;100;100;100;100;0;15400000000;70905900;Yes;44000000000;;;;7-Year;A_20250417_4.pdf;R_20250424_3.pdf;NCR_20250424_3.pdf;;99.258678;6706000000;60868000000;No;0-Month;7-Year;K-2032;3013079700;19508000000;No;3013079700;;20.0000;Yes;7-Year;;912834YS1;2032-04-30T00:00:00;;;No;47013098600;1,15386E+11;25546900;Yes;Note;;;A_20250417_4.xml;R_20250424_3.xml;
91282CMX6;2025-04-30T00:00:00;Note;2-Year;2027-04-30T00:00:00;;;2025-04-17T00:00:00;2025-04-23T00:00:00;2025;2025-04-30T00:00:00;;;;;;10.220000;2;;Single-Price;;;;0.130000;;No;;2.690000;;No;;No;11:30 AM;11:00 AM;29983720000;3;80568000000;Yes;;;;550000000;2050000000;1,75787E+11;Yes;0;0;Normal;2025-07-31T00:00:00;Yes;2025-04-21T00:00:00;4.225000;;;100.000000;0.160000;;;14575000000;17075000000;Quarterly;;;;0.090000;;2025-04-30T00:00:00;10500000000;10000000;10500000000;100;;100;100;100;0;10500000000;16512400;Yes;30000000000;;;;2-Year;A_20250417_2.pdf;R_20250423_2.pdf;NCR_20250423_1.pdf;;100.000000;14858720000;61443000000;No;0-Month;2-Year;BB-2027;2054372600;19508000000;No;2054372600;0.1600;;No;2-Year;;;;;;No;32054605000;82638885000;8389400;Yes;FRN;;;A_20250417_2.xml;R_20250423_2.xml;
91282CMZ1;2025-04-30T00:00:00;Note;5-Year;2030-04-30T00:00:00;3.875000;;2025-04-17T00:00:00;2025-04-23T00:00:00;2025;2025-04-30T00:00:00;;;;;;76.410000;2;;Single-Price;;;;;3.928000;No;;2.410000;;No;;No;1:00 PM;12:00 PM;69884341800;3;1,68301E+11;Yes;912821RY3;;;17362633800;25521000000;1,75787E+11;Yes;5000000;5000000;Normal;2025-10-31T00:00:00;No;;;;;99.460974;;3.9950;;44753632000;53759632000;Semi-Annual;;;;;3.800000;2025-04-30T00:00:00;24500000000;10000000;24500000000;100;100;100;100;100;0;24500000000;110745200;Yes;70000000000;;;;5-Year;A_20250417_7.pdf;R_20250423_3.pdf;NCR_20250423_3.pdf;SPL_20250417_1.pdf;99.460974;7768076000;89020000000;No;0-Month;5-Year;Y-2030;4793536100;19508000000;No;4793536100;;19.3750;Yes;5-Year;;;;;;No;74793623100;1,7321E+11;40643200;Yes;Note;;;A_20250417_7.xml;R_20250423_3.xml;
91282CMY4;2025-04-30T00:00:00;Note;2-Year;2027-04-30T00:00:00;3.750000;;2025-04-17T00:00:00;2025-04-22T00:00:00;2025;2025-04-30T00:00:00;;;;;;77.990000;2;;Single-Price;;;;;3.740000;No;;2.520000;;No;;No;1:00 PM;12:00 PM;68639526300;3;1,73175E+11;Yes;912821RX5;;;20646000000;26496000000;1,75787E+11;Yes;100000000;100000000;Normal;2025-10-31T00:00:00;No;;;;;99.914113;;3.7950;;38561700000;52112710000;Semi-Annual;;;;;2.880000;2025-04-30T00:00:00;24150000000;10000000;24150000000;100;100;100;100;100;0;24150000000;260484000;Yes;69000000000;;;;2-Year;A_20250417_3.pdf;R_20250422_2.pdf;NCR_20250422_2.pdf;;99.914113;9431826300;94566000000;No;0-Month;2-Year;BA-2027;4725057000;19508000000;No;4725057000;;18.7500;Yes;2-Year;;;;;;No;73725067300;1,7826E+11;124482000;Yes;Note;;;A_20250417_3.xml;R_20250422_2.xml;
